text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"""bmkns","Masekhet: 5330016, Page: 46, Side: d, Line: 04, Word: 4",No data,,,,,,,,,במכנס,None,No data,
prwTrwT,"Masekhet: 5330016, Page: 46, Side: d, Line: 04, Word: 5",No data,,,,,,,,,פרוטרוט,None,No data,
wbbyt,"Masekhet: 5330016, Page: 46, Side: d, Line: 04, Word: 6",No data,,,,,,,,,ובבית,None,No data,
"hll""","Masekhet: 5330016, Page: 46, Side: d, Line: 04, Word: 7",PN Personal name,,,,,,,,,הלל,!,proper name Personal name,
""")wtw","Masekhet: 5330016, Page: 46, Side: d, Line: 07, Word: 0",No data,,,,,,,,,אותו,None,No data,
"h$yny""","Masekhet: 5330016, Page: 46, Side: d, Line: 07, Word: 1",No data,,,,,,,,,השיני,None,No data,
mh,"Masekhet: 5330016, Page: 46, Side: d, Line: 07, Word: 2",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?
)t,"Masekhet: 5330016, Page: 46, Side: d, Line: 07, Word: 3",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.)
(bd,"Masekhet: 5330016, Page: 46, Side: d, Line: 07, Word: 4",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lyh,"Masekhet: 5330016, Page: 46, Side: d, Line: 07, Word: 5",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
"""Tyb(yN""","Masekhet: 5330016, Page: 46, Side: d, Line: 11, Word: 0",No data,,,,,,,,,טיבעין,None,No data,
plgy,"Masekhet: 5330016, Page: 46, Side: d, Line: 11, Word: 1",N,,,,,half; waist,,,,פלגי,plyg plyg noun pl. construct,noun,half; waist
syl(yN,"Masekhet: 5330016, Page: 46, Side: d, Line: 11, Word: 2",noun pl. absolute,,,,,sela coin,,,,סילעין,sl(,noun pl. absolute,sela coin
