text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
d)nN,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 8",P02 C,c,,,,we,,,,דאנן,d_ d_ c,preposition with pronominal suffix (h)aphel | conjunction,we
xmyy,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 9",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמיי,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully"
rbnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 10",noun pl. emphatic,,,,,chief; teacher,,,,רבנן,rb,noun pl. emphatic,chief; teacher
mdmyy,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 11",verb D,,,,,to compare x to y (w. double accus.),to make something like,"to draw a conclusion, imagine, envision",,מדמיי,dmy,verb pael,"to compare x to y (w. double accus.) | to make something like | to draw a conclusion, imagine, envision"
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 12",p01,,,,,,,,,לה,l_,preposition independent,
hd),"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 13",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
)mrh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 14",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
hy),"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 15",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she
hd),"Masekhet: 5330019, Page: 60, Side: a, Line: 57, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
hy),"Masekhet: 5330019, Page: 60, Side: a, Line: 57, Word: 1",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she
hd),"Masekhet: 5330019, Page: 60, Side: a, Line: 57, Word: 2",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
rb,"Masekhet: 5330019, Page: 60, Side: a, Line: 58, Word: 0",noun sg. abs. or construct,,,,,chief; teacher,,,,רב,rb,noun sg. abs. or construct,chief; teacher
xsd),"Masekhet: 5330019, Page: 60, Side: a, Line: 58, Word: 1",PN Personal name,,,,,,,,,חסדא,xsd),proper name Personal name,
b(y,"Masekhet: 5330019, Page: 60, Side: a, Line: 58, Word: 2",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
mxlph,"Masekhet: 5330019, Page: 60, Side: a, Line: 58, Word: 3",verb C,,,,,to exchange,to sprout forth again,to make pass over or by,,מחלפה,xlp,verb (h)aphel,to exchange | to sprout forth again | to make pass over or by
$Ttyh,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 0",noun sg. emphatic,,,,,branch; row; method,,,,שטתיה,$yTh#2,noun sg. emphatic,branch; row; method
drb,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 1",p,PN Personal name,,,,,,,,דרב,rb,preposition | proper name Personal name,
tmN,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 2",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
hw),"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 3",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he
(bd,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 4",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 5",p01,,,,,,,,,לה,l_,preposition independent,
"""$ty","Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 6",No data,,,,,,,,,שתי,None,No data,
"qdw$wt""","Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 7",No data,,,,,,,,,קדושות,None,No data,
whk),"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 8",a01 C,c,,,,here,"and, also",,,והכא,w_,a01 (h)aphel | conjunction,"here | and, also"
hw),"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 9",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he
(bd,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 10",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 11",p01,,,,,,,,,לה,l_,preposition independent,
"""qdw$h","Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 12",No data,,,,,,,,,קדושה,None,No data,
")xt""","Masekhet: 5330019, Page: 60, Side: a, Line: 59, Word: 13",No data,,,,,,,,,אחת,None,No data,
d)ytplgwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 60, Word: 0",c,verb Gt,,,,to be divided,to be allotted,to be in doubt,,דאיתפלגון,plg,conjunction | verb ethpeel,to be divided | to be allotted | to be in doubt
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 61, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 61, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
mn),"Masekhet: 5330019, Page: 60, Side: a, Line: 61, Word: 2",PN Personal name,,,,,,,,,מנא,mn),proper name Personal name,
qwmy,"Masekhet: 5330019, Page: 60, Side: a, Line: 61, Word: 3",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
