text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
l),"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 7",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
ylyP,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 8",V,,,,,,,,,יליף,ylp ylp verb G,V,
lh,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 9",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
mN,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 10",p01,,,,,from,,,,מן,mn,preposition independent,from
hd),"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 11",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
dr',"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 12",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
b),"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 13",PN Personal name,,,,,,,,,בא,b),proper name Personal name,
br,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 14",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
mml,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 15",PN Personal name,,,,,,,,,ממל,mml,proper name Personal name,
dtnynN,"Masekhet: 5330017, Page: 51, Side: d, Line: 35, Word: 0",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
tmN,"Masekhet: 5330017, Page: 51, Side: d, Line: 35, Word: 1",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
)m,"Masekhet: 5330017, Page: 51, Side: d, Line: 37, Word: 0",c,,,,,if,,,,אמ,)m,conjunction,if
