text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"""b)rC""","Masekhet: 5330010, Page: 61, Side: a, Line: 10, Word: 5",No data,,,,,,,,,בארץ,None,No data,
whyy d),"Masekhet: 5330010, Page: 61, Side: a, Line: 18, Word: 0",P01 C,c,,,,which one (f.),"and, also",,,והיי דא,w_,preposition independent (h)aphel | conjunction,"which one (f.) | and, also"
)m',"Masekhet: 5330010, Page: 61, Side: a, Line: 18, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
d),"Masekhet: 5330010, Page: 61, Side: a, Line: 18, Word: 2",R,,,,,this (f.),,,,דא,dh dh P01 C,R,this (f.)
r',"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
yhw$(,"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 1",PN Personal name,,,,,,,,,יהושע,yhw$(,proper name Personal name,
^)wny^),"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 2",A02,,,,,inhabitant of Ono,,,,אוניא,)wny,adjective singular determined,inhabitant of Ono
lyt,"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 3",verb G,,,,,,,,,לית,lyt,verb peal,
k)N,"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 4",X,,,,,here,,,,כאן,kn#2 kn#2 a01 C,X,here
"""mrkyb""","Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 5",No data,,,,,,,,,מרכיב,None,No data,
)m',"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 7",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
)b) mry,"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 8",PN Personal name,,,,,,,,,אבא מרי,)b)@mry,proper name Personal name,
)pylw,"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 9",c,,,,,"even if , even",,,,אפילו,)pylw,conjunction,"even if , even"
kr',"Masekhet: 5330010, Page: 61, Side: a, Line: 22, Word: 10",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher
$m(wN,"Masekhet: 5330010, Page: 61, Side: a, Line: 23, Word: 0",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330010, Page: 61, Side: a, Line: 23, Word: 1",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330010, Page: 61, Side: a, Line: 23, Word: 2",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
lyt,"Masekhet: 5330010, Page: 61, Side: a, Line: 23, Word: 3",verb G,,,,,,,,,לית,lyt,verb peal,
k)N,"Masekhet: 5330010, Page: 61, Side: a, Line: 23, Word: 4",X,,,,,here,,,,כאן,kn#2 kn#2 a01 C,X,here
"""mrkyb""","Masekhet: 5330010, Page: 61, Side: a, Line: 23, Word: 5",No data,,,,,,,,,מרכיב,None,No data,
r',"Masekhet: 5330010, Page: 61, Side: a, Line: 25, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywnh,"Masekhet: 5330010, Page: 61, Side: a, Line: 25, Word: 1",PN Personal name,,,,,,,,,יונה,ywnh,proper name Personal name,
mpyq,"Masekhet: 5330010, Page: 61, Side: a, Line: 25, Word: 2",verb C,,,,,"to bring forth, produce","to remove, expel",to expend,to produce a text,מפיק,npq,verb (h)aphel,"to bring forth, produce | to remove, expel | to expend | to produce a text"
l$nh,"Masekhet: 5330010, Page: 61, Side: a, Line: 25, Word: 3",noun sg. emphatic,,,,,tongue,,,,לשנה,l$n,noun sg. emphatic,tongue
r',"Masekhet: 5330010, Page: 61, Side: a, Line: 25, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywnh,"Masekhet: 5330010, Page: 61, Side: a, Line: 25, Word: 5",PN Personal name,,,,,,,,,יונה,ywnh,proper name Personal name,
mpyq,"Masekhet: 5330010, Page: 61, Side: a, Line: 25, Word: 6",verb C,,,,,"to bring forth, produce","to remove, expel",to expend,to produce a text,מפיק,npq,verb (h)aphel,"to bring forth, produce | to remove, expel | to expend | to produce a text"
