text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
mylyN,"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 10",N,,,,,"word, speech; thing",,,,מילין,mylh mylh noun pl. absolute,noun,"word, speech; thing"
dkl,"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 11",p,noun sg. abs. or construct,,,,"all, every",,,,דכל,kl,preposition | noun sg. abs. or construct,"all, every"
(m),"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 12",noun sg. emphatic,,,,,people,,,,עמא,(m,noun sg. emphatic,people
mwdyy,"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 0",verb C,,,,,to praise,to confess,"to consent, acknowledge",,מודיי,ydy,verb (h)aphel,"to praise | to confess | to consent, acknowledge"
bhwN,"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 1",p02 C,,,,,"in, with",,,,בהון,b_,preposition with pronominal suffix (h)aphel,"in, with"
)tyy),"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 2",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתייא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
dycxq,"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 3",p,PN Personal name,,,,,,,,דיצחק,ycxq,preposition | proper name Personal name,
br,"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 4",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
)ysTyy),"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 5",PN Personal name,,,,,,,,,איסטייא,)ysTyy),proper name Personal name,
kr',"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 6",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher
)my,"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 7",PN Personal name,,,,,,,,,אמי,)my,proper name Personal name,
r',"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ys),"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 9",PN Personal name,,,,,,,,,יסא,ys),proper name Personal name,
)m',"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 10",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)ytplgwN,"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 11",verb Gt,,,,,to be divided,to be allotted,to be in doubt,,איתפלגון,plg,verb ethpeel,to be divided | to be allotted | to be in doubt
r',"Masekhet: 5330024, Page: 02, Side: c, Line: 33, Word: 12",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywxnN,"Masekhet: 5330024, Page: 02, Side: c, Line: 34, Word: 0",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
wr',"Masekhet: 5330024, Page: 02, Side: c, Line: 34, Word: 1",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
$m(wN,"Masekhet: 5330024, Page: 02, Side: c, Line: 34, Word: 2",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330024, Page: 02, Side: c, Line: 34, Word: 3",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330024, Page: 02, Side: c, Line: 34, Word: 4",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
