text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)x),"Masekhet: 5330021, Page: 70, Side: a, Line: 62, Word: 3",PN Personal name,,,,,,,,,אחא,)x),proper name Personal name,
hwwN,"Masekhet: 5330021, Page: 70, Side: a, Line: 62, Word: 4",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוון,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
ytybyN..,"Masekhet: 5330021, Page: 70, Side: a, Line: 62, Word: 5",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתיבין,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
)wP,"Masekhet: 5330021, Page: 70, Side: b, Line: 02, Word: 0",c,,,,,"also, even",,,,אוף,)wp )wp c,conjunction,"also, even"
)n),"Masekhet: 5330021, Page: 70, Side: b, Line: 02, Word: 1",P01 C,,,,,I,,,,אנא,)nh,preposition independent (h)aphel,I
sbr,"Masekhet: 5330021, Page: 70, Side: b, Line: 02, Word: 2",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:
kN,"Masekhet: 5330021, Page: 70, Side: b, Line: 02, Word: 3",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
zymnyN,"Masekhet: 5330021, Page: 70, Side: b, Line: 06, Word: 0",noun pl. absolute,,,,,set time; instance,,,,זימנין,zmn,noun pl. absolute,set time; instance
sgyN,"Masekhet: 5330021, Page: 70, Side: b, Line: 06, Word: 1",A03,,,,,"many, much",,,,סגין,sgy,adjective plural absolute,"many, much"
ytbyt,"Masekhet: 5330021, Page: 70, Side: b, Line: 06, Word: 2",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתבית,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
qwmy,"Masekhet: 5330021, Page: 70, Side: b, Line: 06, Word: 3",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330021, Page: 70, Side: b, Line: 06, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$mw)l,"Masekhet: 5330021, Page: 70, Side: b, Line: 06, Word: 5",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,
br,"Masekhet: 5330021, Page: 70, Side: b, Line: 06, Word: 6",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
nxmN,"Masekhet: 5330021, Page: 70, Side: b, Line: 06, Word: 7",PN Personal name,,,,,,,,,נחמן,nxmN,proper name Personal name,
wl),"Masekhet: 5330021, Page: 70, Side: b, Line: 07, Word: 0",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
$m(yt,"Masekhet: 5330021, Page: 70, Side: b, Line: 07, Word: 1",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמעית,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mynyh,"Masekhet: 5330021, Page: 70, Side: b, Line: 07, Word: 2",p02 C,,,,,from,,,,מיניה,mn,preposition with pronominal suffix (h)aphel,from
