text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)yl),"Masekhet: 5330031, Page: 02, Side: d, Line: 44, Word: 2",PN Personal name,,,,,,,,,אילא,)yl),proper name Personal name,
lyt,"Masekhet: 5330031, Page: 02, Side: d, Line: 44, Word: 3",verb G,,,,,,,,,לית,lyt,verb peal,
hy),"Masekhet: 5330031, Page: 02, Side: d, Line: 44, Word: 4",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she
plyg',"Masekhet: 5330031, Page: 02, Side: d, Line: 44, Word: 5",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליג',plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
r',"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
hw$(yh,"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 1",PN Personal name,,,,,,,,,הושעיה,hw$(yh,proper name Personal name,
rbh,"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 2",A02,,,,,"great, big",,,,רבה,rb,adjective singular determined,"great, big"
wr',"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 3",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
ywdN,"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 4",PN Personal name,,,,,,,,,יודן,ywdN,proper name Personal name,
n$yy),"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 5",N,,,,,"Nasi, leader of the community",,,,נשייא,n&y n&y noun sg. emphatic,noun,"Nasi, leader of the community"
hwwN,"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 6",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוון,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
ytybyN,"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 7",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתיבין,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
()l,"Masekhet: 5330031, Page: 02, Side: d, Line: 48, Word: 8",verb G,,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",עאל,(ll,verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
r',"Masekhet: 5330031, Page: 02, Side: d, Line: 49, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
