text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
myh),"Masekhet: 71010, Page: 002, Side: 1, Line: 48, Word: 0",a,,,,,"at least, in any case",,,,מיהא,myh),adverb,"at least, in any case"
qrynN;,"Masekhet: 71010, Page: 002, Side: 1, Line: 48, Word: 1",verb G,,,,,to call,to read,to cry out,"to proclaim, to declare",קרינן;,qry,verb peal,"to call | to read | to cry out | to proclaim, to declare"
tywbt);,"Masekhet: 71010, Page: 002, Side: 1, Line: 48, Word: 2",noun sg. emphatic,,,,,repentance,,,,תיובתא;,tywbt),noun sg. emphatic,repentance
rb,"Masekhet: 71010, Page: 002, Side: 1, Line: 51, Word: 0",noun sg. emphatic,,,,,chief; teacher,,,,רב,rb,noun sg. emphatic,chief; teacher
)$y,"Masekhet: 71010, Page: 002, Side: 1, Line: 51, Word: 1",No data,,,,,,,,,אשי,None,No data,
q$y),"Masekhet: 71010, Page: 002, Side: 1, Line: 51, Word: 2",A01,,,,,hard,,,,קשיא,q$y,adjective singular absolute or construct,hard
lyh,"Masekhet: 71010, Page: 002, Side: 1, Line: 51, Word: 3",p02,,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
dr',"Masekhet: 71010, Page: 002, Side: 1, Line: 51, Word: 4",p,,,,,"of, genitive particle",,,,דר',d_,preposition,"of, genitive particle"
yhwdh,"Masekhet: 71010, Page: 002, Side: 1, Line: 51, Word: 5",No data,,,,,,,,,יהודה,None,No data,
)dr',"Masekhet: 71010, Page: 002, Side: 1, Line: 51, Word: 6",No data,,,,,,,,,אדר',None,No data,
yhwdh,"Masekhet: 71010, Page: 002, Side: 1, Line: 51, Word: 7",No data,,,,,,,,,יהודה,None,No data,
wmwqyM,"Masekhet: 71010, Page: 002, Side: 2, Line: 01, Word: 0",c,verb G,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,ומוקים,qwm,conjunction | verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
lh,"Masekhet: 71010, Page: 002, Side: 2, Line: 01, Word: 1",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
lbryt),"Masekhet: 71010, Page: 002, Side: 2, Line: 01, Word: 2",p03,noun sg. emphatic,,,,"to, for",external mishna,,,לבריתא,bryyt),preposition proclitic | noun sg. emphatic,"to, for | external mishna"
br',"Masekhet: 71010, Page: 002, Side: 2, Line: 01, Word: 3",No data,,,,,,,,,בר',None,No data,
ywsy,"Masekhet: 71010, Page: 002, Side: 2, Line: 01, Word: 4",No data,,,,,,,,,יוסי,None,No data,
br',"Masekhet: 71010, Page: 002, Side: 2, Line: 01, Word: 5",No data,,,,,,,,,בר',None,No data,
yhwdh;,"Masekhet: 71010, Page: 002, Side: 2, Line: 01, Word: 6",No data,,,,,,,,,יהודה;,None,No data,
..;,"Masekhet: 71010, Page: 002, Side: 2, Line: 07, Word: 0",No data,,,,,,,,,;,None,No data,
myh),"Masekhet: 71010, Page: 002, Side: 2, Line: 07, Word: 1",a,,,,,"at least, in any case",,,,מיהא,myh),adverb,"at least, in any case"
