text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
d)yTmy,"Masekhet: 71030, Page: 002, Side: 2, Line: 36, Word: 0",c,verb Dt,,,,"to be made unclean, defiled",,,,דאיטמי,Tmy,conjunction | verb ethpaal,"to be made unclean, defiled"
"""bmt","Masekhet: 71030, Page: 002, Side: 2, Line: 36, Word: 1",No data,,,,,,,,,במת,None,No data,
bxll,"Masekhet: 71030, Page: 002, Side: 2, Line: 36, Word: 2",No data,,,,,,,,,בחלל,None,No data,
"xrb""","Masekhet: 71030, Page: 002, Side: 2, Line: 36, Word: 3",No data,,,,,,,,,חרב,None,No data,
)m',"Masekhet: 71030, Page: 002, Side: 2, Line: 36, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rxmn',"Masekhet: 71030, Page: 002, Side: 2, Line: 36, Word: 5",noun sg. emphatic,,,,,merciful,,,,רחמנ',rxmn),noun sg. emphatic,merciful
"""xrb","Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 0",No data,,,,,,,,,חרב,None,No data,
hry,"Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 1",No data,,,,,,,,,הרי,None,No data,
hw),"Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 2",No data,,,,,,,,,הוא,None,No data,
kxll;,"Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 3",No data,,,,,,,,,כחלל;,None,No data,
)b,"Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 4",No data,,,,,,,,,אב,None,No data,
hTm),"Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 5",No data,,,,,,,,,הטמא,None,No data,
"hw)"";","Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 6",No data,,,,,,,,,הוא;,None,No data,
)zl,"Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 7",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
)yhw,"Masekhet: 71030, Page: 003, Side: 1, Line: 01, Word: 8",P01,,,,,he,,,,איהו,)yhw,preposition independent,he
wTmyyh,"Masekhet: 71030, Page: 003, Side: 1, Line: 02, Word: 0",c,verb D,,,,"to defile, make unclean",to consider or declare unclean,,,וטמייה,Tmy,conjunction | verb pael,"to defile, make unclean | to consider or declare unclean"
"""lskyN"";","Masekhet: 71030, Page: 003, Side: 1, Line: 02, Word: 1",No data,,,,,,,,,לסכין;,None,No data,
w)zl,"Masekhet: 71030, Page: 003, Side: 1, Line: 02, Word: 2",c,verb G,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",ואזל,)zl,conjunction | verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
"""skyN""","Masekhet: 71030, Page: 003, Side: 1, Line: 02, Word: 3",No data,,,,,,,,,סכין,None,No data,
wTmyty',"Masekhet: 71030, Page: 003, Side: 1, Line: 02, Word: 4",c,verb D,,,,"to defile, make unclean",to consider or declare unclean,,,וטמיתי',Tmy,conjunction | verb pael,"to defile, make unclean | to consider or declare unclean"
"""lb$r"";","Masekhet: 71030, Page: 003, Side: 1, Line: 02, Word: 5",No data,,,,,,,,,לבשר;,None,No data,
)l),"Masekhet: 71030, Page: 003, Side: 1, Line: 03, Word: 0",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
d)yTmy,"Masekhet: 71030, Page: 003, Side: 1, Line: 03, Word: 1",c,verb Dt,,,,"to be made unclean, defiled",,,,דאיטמי,Tmy,conjunction | verb ethpaal,"to be made unclean, defiled"
"""b$rP"";","Masekhet: 71030, Page: 003, Side: 1, Line: 03, Word: 2",No data,,,,,,,,,בשרף;,None,No data,
w)yb',"Masekhet: 71030, Page: 003, Side: 1, Line: 03, Word: 3",c,verb G,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,ואיב',b(y,conjunction | verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
)ym',"Masekhet: 71030, Page: 003, Side: 1, Line: 03, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אימ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""l(wlM""","Masekhet: 71030, Page: 003, Side: 1, Line: 03, Word: 5",No data,,,,,,,,,לעולם,None,No data,
d)yTmy,"Masekhet: 71030, Page: 003, Side: 1, Line: 04, Word: 0",c,verb Dt,,,,"to be made unclean, defiled",,,,דאיטמי,Tmy,conjunction | verb ethpaal,"to be made unclean, defiled"
"""bmt;","Masekhet: 71030, Page: 003, Side: 1, Line: 04, Word: 1",No data,,,,,,,,,במת;,None,No data,
wkgwN,"Masekhet: 71030, Page: 003, Side: 1, Line: 04, Word: 2",No data,,,,,,,,,וכגון,None,No data,
$bdq,"Masekhet: 71030, Page: 003, Side: 1, Line: 04, Word: 3",No data,,,,,,,,,שבדק,None,No data,
q/d/wmyt,"Masekhet: 71030, Page: 003, Side: 1, Line: 04, Word: 4",No data,,,,,,,,,ד/ומית,None,No data,
$l,"Masekhet: 71030, Page: 003, Side: 1, Line: 04, Word: 5",No data,,,,,,,,,של,None,No data,
"qnh""","Masekhet: 71030, Page: 003, Side: 1, Line: 04, Word: 6",No data,,,,,,,,,קנה,None,No data,
"""w$xT","Masekhet: 71030, Page: 003, Side: 1, Line: 05, Word: 0",No data,,,,,,,,,ושחט,None,No data,
"bh"";","Masekhet: 71030, Page: 003, Side: 1, Line: 05, Word: 1",No data,,,,,,,,,בה;,None,No data,
w)l),"Masekhet: 71030, Page: 003, Side: 2, Line: 09, Word: 0",c,c,,,,"and, also",but rather,,,ואלא,)l),conjunction | conjunction,"and, also | but rather"
""")y$r'","Masekhet: 71030, Page: 003, Side: 2, Line: 09, Word: 1",No data,,,,,,,,,אישר',None,No data,
"m$wmd"";","Masekhet: 71030, Page: 003, Side: 2, Line: 09, Word: 2",No data,,,,,,,,,משומד;,None,No data,
)y,"Masekhet: 71030, Page: 003, Side: 2, Line: 09, Word: 3",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
dbdq,"Masekhet: 71030, Page: 003, Side: 2, Line: 09, Word: 4",c,verb G,,,,"to inspect, to search",to repair,"to disperse, make distinct",,דבדק,bdq,conjunction | verb peal,"to inspect, to search | to repair | to disperse, make distinct"
