text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
..;,"Masekhet: 71004, Page: 002, Side: 2, Line: 13, Word: 4",No data,,,,,,,,,;,None,No data,
nym),"Masekhet: 71004, Page: 002, Side: 2, Line: 34, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,נימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lnp$yh,"Masekhet: 71004, Page: 002, Side: 2, Line: 34, Word: 1",p03,noun sg. emphatic,,,,"to, for",soul; life; self,,,לנפשיה,np$),preposition proclitic | noun sg. emphatic,"to, for | soul; life; self"
hky,"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 0",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
q)m',"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,קאמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 2",p,,,,,"to, for",,,,ליה;,l_,preposition,"to, for"
b$lm),"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 3",a,,,,,it is all right,,,,בשלמא,b$lm),adverb,it is all right
ldydy,"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 4",p02,,,,,"self, to oneself",,,,לדידי,ldyd_,preposition with pronominal suffix,"self, to oneself"
)$kxN,"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 5",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחן,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
dplyg,"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 6",c,verb G,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",דפליג,plg,conjunction | verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
rbnN,"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 7",N,,,,,"lord, master",,,,רבנן,rbnn,noun,"lord, master"
byN,"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 8",p01,,,,,"between, among",,,,בין,byn,preposition independent,"between, among"
)ymm),"Masekhet: 71004, Page: 002, Side: 2, Line: 35, Word: 9",N,,,,,daytime,,,,איממא,ymm),noun,daytime
llyly);,"Masekhet: 71004, Page: 002, Side: 2, Line: 36, Word: 0",p03,noun sg. emphatic,,,,"to, for",night,,,לליליא;,lyly),preposition proclitic | noun sg. emphatic,"to, for | night"
)l),"Masekhet: 71004, Page: 002, Side: 2, Line: 38, Word: 0",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
ldydK,"Masekhet: 71004, Page: 002, Side: 2, Line: 38, Word: 1",p02,,,,,"self, to oneself",,,,לדידך,ldyd_,preposition with pronominal suffix,"self, to oneself"
)ymm),"Masekhet: 71004, Page: 002, Side: 2, Line: 38, Word: 2",N,,,,,daytime,,,,איממא,ymm),noun,daytime
gwpyh,"Masekhet: 71004, Page: 002, Side: 2, Line: 38, Word: 3",noun sg. emphatic,,,,,body,,,,גופיה,gwp),noun sg. emphatic,body
hyk),"Masekhet: 71004, Page: 002, Side: 2, Line: 38, Word: 4",a,,,,,where,,,,היכא,hyk),adverb,where
)$kxN,"Masekhet: 71004, Page: 002, Side: 2, Line: 38, Word: 5",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחן,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
dplyg,"Masekhet: 71004, Page: 002, Side: 2, Line: 38, Word: 6",c,verb G,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",דפליג,plg,conjunction | verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
