text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"""wThr"";","Masekhet: 71001, Page: 002, Side: 2, Line: 03, Word: 1",No data,,,,,,,,,וטהר;,None,No data,
Thr,"Masekhet: 71001, Page: 002, Side: 2, Line: 03, Word: 2",verb G,,,,,to be noontime,,,,טהר,Thr#3,verb peal,to be noontime
ywm);,"Masekhet: 71001, Page: 002, Side: 2, Line: 03, Word: 3",noun sg. emphatic,,,,,day,,,,יומא;,ywm),noun sg. emphatic,day
kd)mry,"Masekhet: 71001, Page: 002, Side: 2, Line: 03, Word: 4",p,verb G,,,,to say,to command,to think,idiomatic and special usages:,כדאמרי,)mr,preposition | verb peal,to say | to command | to think | idiomatic and special usages:
)yn$y;,"Masekhet: 71001, Page: 002, Side: 2, Line: 03, Word: 5",noun pl. emphatic,,,,,"person, someone",,,,אינשי;,)yn$),noun pl. emphatic,"person, someone"
)y(?rb,"Masekhet: 71001, Page: 002, Side: 2, Line: 03, Word: 6",verb Gt,,,,,to set,,,,איערב,(rb#3,verb ethpeel,to set
$?m$),"Masekhet: 71001, Page: 002, Side: 2, Line: 04, Word: 0",noun sg. emphatic,,,,,sun,,,,שמשא,$ym$),noun sg. emphatic,sun
w)ydky,"Masekhet: 71001, Page: 002, Side: 2, Line: 04, Word: 1",c,verb Dt,,,,"to be cleansed, purified","to cleanse, purify oneself",to be set apart,,ואידכי,dky,conjunction | verb ethpaal,"to be cleansed, purified | to cleanse, purify oneself | to be set apart"
ywm);,"Masekhet: 71001, Page: 002, Side: 2, Line: 04, Word: 2",noun sg. emphatic,,,,,day,,,,יומא;,ywm),noun sg. emphatic,day
?b?m(rb),"Masekhet: 71001, Page: 002, Side: 2, Line: 04, Word: 3",p02,noun sg. emphatic,,,,"in, with",west; sunset,,,במערבא,m(rb),preposition with pronominal suffix | noun sg. emphatic,"in, with | west; sunset"
h),"Masekhet: 71001, Page: 002, Side: 2, Line: 04, Word: 4",P01,,,,,this (f.),,,,הא,h),preposition independent,this (f.)
drbh,"Masekhet: 71001, Page: 002, Side: 2, Line: 04, Word: 5",p,,,,,"of, genitive particle",,,,דרבה,d_,preposition,"of, genitive particle"
br,"Masekhet: 71001, Page: 002, Side: 2, Line: 04, Word: 6",noun sg. abs. or construct,,,,,son,,,,בר,br),noun sg. abs. or construct,son
$yl),"Masekhet: 71001, Page: 002, Side: 2, Line: 05, Word: 0",No data,,,,,,,,,שילא,None,No data,
^<l)#10#>,"Masekhet: 71001, Page: 002, Side: 2, Line: 05, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
$my(,"Masekhet: 71001, Page: 002, Side: 2, Line: 05, Word: 2",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמיע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
lhw,"Masekhet: 71001, Page: 002, Side: 2, Line: 05, Word: 3",p,,,,,"to, for",,,,להו,l_,preposition,"to, for"
w^b(w,"Masekhet: 71001, Page: 002, Side: 2, Line: 05, Word: 4",c,verb G,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,ובעו,b(y,conjunction | verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
lh,"Masekhet: 71001, Page: 002, Side: 2, Line: 05, Word: 5",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
myb();,"Masekhet: 71001, Page: 002, Side: 2, Line: 05, Word: 6",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,מיבעא;,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
h)y,"Masekhet: 71001, Page: 002, Side: 2, Line: 06, Word: 0",P01,,,,,this,,,,האי,h)y,preposition independent,this
^hw)^;,"Masekhet: 71001, Page: 002, Side: 2, Line: 06, Word: 1",P01,,,,,he,,,,הוא;,hw),preposition independent,he
wm)y,"Masekhet: 71001, Page: 002, Side: 2, Line: 06, Word: 2",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
"""wThr"";","Masekhet: 71001, Page: 002, Side: 2, Line: 06, Word: 3",No data,,,,,,,,,וטהר;,None,No data,
Thr,"Masekhet: 71001, Page: 002, Side: 2, Line: 07, Word: 0",verb G,,,,,to be noontime,,,,טהר,Thr#3,verb peal,to be noontime
ywm);,"Masekhet: 71001, Page: 002, Side: 2, Line: 07, Word: 1",noun sg. emphatic,,,,,day,,,,יומא;,ywm),noun sg. emphatic,day
)w,"Masekhet: 71001, Page: 002, Side: 2, Line: 07, Word: 2",c,,,,,or,,,,או,)w,conjunction,or
dylm),"Masekhet: 71001, Page: 002, Side: 2, Line: 07, Word: 3",c,,,,,"lest, perhaps",,,,דילמא,dylm),conjunction,"lest, perhaps"
"""by)t","Masekhet: 71001, Page: 002, Side: 2, Line: 07, Word: 4",No data,,,,,,,,,ביאת,None,No data,
")wrw""","Masekhet: 71001, Page: 002, Side: 2, Line: 07, Word: 5",No data,,,,,,,,,אורו,None,No data,
hw);,"Masekhet: 71001, Page: 002, Side: 2, Line: 07, Word: 6",P01,,,,,he,,,,הוא;,hw),preposition independent,he
wm)y,"Masekhet: 71001, Page: 002, Side: 2, Line: 07, Word: 7",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
"""wT<hr#10#>"";","Masekhet: 71001, Page: 002, Side: 2, Line: 08, Word: 0",No data,,,,,,,,,וטהר;,None,No data,
Thr,"Masekhet: 71001, Page: 002, Side: 2, Line: 08, Word: 1",verb G,,,,,to be clean (as regards ritual),(day) to be over,,,טהר,Thr,verb peal,to be clean (as regards ritual) | (day) to be over
?gb?r);,"Masekhet: 71001, Page: 002, Side: 2, Line: 08, Word: 2",noun sg. emphatic,,,,,man,,,,גברא;,gbr),noun sg. emphatic,man
wp$Twh,"Masekhet: 71001, Page: 002, Side: 2, Line: 08, Word: 3",c,verb G,,,,"to extend, straighten",to stretch out (a body part),"to explain clearly, solve",(intrans.) to expand in extent,ופשטוה,p$T,conjunction | verb peal,"to extend, straighten | to stretch out (a body part) | to explain clearly, solve | (intrans.) to expand in extent"
myh),"Masekhet: 71001, Page: 002, Side: 2, Line: 08, Word: 4",a,,,,,"at least, in any case",,,,מיהא,myh),adverb,"at least, in any case"
