text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
ldydhw;,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 8",p,,,,,"self, to oneself",,,,לדידהו;,ldyd_,preposition,"self, to oneself"
)bl,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 9",No data,,,,,,,,,אבל,None,No data,
hyk),"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 10",a,,,,,where,,,,היכא,hyk),adverb,where
dlyt,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 11",c,V,,,,"who,which (relative)",there is/are not,,,דלית,lyt,conjunction | V,"who,which (relative) | there is/are not"
lyh,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 12",p,,,,,"to, for",,,,ליה,l_,preposition,"to, for"
{)}l),"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 13",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
ldydyh,"Masekhet: 71024, Page: 002, Side: 2, Line: 42, Word: 0",p,,,,,"self, to oneself",,,,לדידיה,ldyd_,preposition,"self, to oneself"
wl),"Masekhet: 71024, Page: 002, Side: 2, Line: 42, Word: 1",c,a,,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
ldydhw,"Masekhet: 71024, Page: 002, Side: 2, Line: 42, Word: 2",p,,,,,"self, to oneself",,,,לדידהו,ldyd_,preposition,"self, to oneself"
?mzdbny?;,"Masekhet: 71024, Page: 002, Side: 2, Line: 42, Word: 3",verb Dt,,,,,to be sold,,,,מזדבני;,zbn,verb ethpaal,to be sold
)m',"Masekhet: 71024, Page: 002, Side: 2, Line: 42, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
qsbr,"Masekhet: 71024, Page: 002, Side: 2, Line: 43, Word: 0",verb G,,,,,to have thoughts,idioms:,,,קסבר,sbr,verb peal,to have thoughts | idioms:
qns),"Masekhet: 71024, Page: 002, Side: 2, Line: 44, Word: 0",noun sg. emphatic,,,,,fine,,,,קנסא,qns),noun sg. emphatic,fine
hw),"Masekhet: 71024, Page: 002, Side: 2, Line: 44, Word: 1",P01,,,,,he,,,,הוא,hw),preposition independent,he
"""wqns","Masekhet: 71024, Page: 002, Side: 2, Line: 44, Word: 2",No data,,,,,,,,,וקנס,None,No data,
)ynw,"Masekhet: 71024, Page: 002, Side: 2, Line: 44, Word: 3",No data,,,,,,,,,אינו,None,No data,
m$lM,"Masekhet: 71024, Page: 002, Side: 2, Line: 44, Word: 4",No data,,,,,,,,,משלם,None,No data,
"""m$lM","Masekhet: 71024, Page: 003, Side: 1, Line: 03, Word: 0",No data,,,,,,,,,משלם,None,No data,
lpy,"Masekhet: 71024, Page: 003, Side: 1, Line: 03, Word: 1",No data,,,,,,,,,לפי,None,No data,
"xlqw""","Masekhet: 71024, Page: 003, Side: 1, Line: 03, Word: 2",No data,,,,,,,,,חלקו,None,No data,
)ylym),"Masekhet: 71024, Page: 003, Side: 1, Line: 04, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אילימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dh)y,"Masekhet: 71024, Page: 003, Side: 1, Line: 04, Word: 1",p,P01,,,,"of, genitive particle",this,,,דהאי,h)y,preposition | preposition independent,"of, genitive particle | this"
m$lM,"Masekhet: 71024, Page: 003, Side: 1, Line: 04, Word: 2",verb D,,,,,to finish (trans.),to pay in full,to finish one's life or be on the verge of death,to set in a setting,משלם,$lm,verb pael,to finish (trans.) | to pay in full | to finish one's life or be on the verge of death | to set in a setting
plg);,"Masekhet: 71024, Page: 003, Side: 1, Line: 04, Word: 3",noun sg. emphatic,,,,,half; waist,,,,פלגא;,plg),noun sg. emphatic,half; waist
wh)y,"Masekhet: 71024, Page: 003, Side: 1, Line: 04, Word: 4",c,P01,,,,"and, also",this,,,והאי,h)y,conjunction | preposition independent,"and, also | this"
m$lM,"Masekhet: 71024, Page: 003, Side: 1, Line: 04, Word: 5",verb D,,,,,to finish (trans.),to pay in full,to finish one's life or be on the verge of death,to set in a setting,משלם,$lm,verb pael,to finish (trans.) | to pay in full | to finish one's life or be on the verge of death | to set in a setting
